Module,RegName,Address,DefaultValue,BitRange,Direction,Description
SML0TX,sml0tx_idmux_rfseq_line_3,0x5010222C,0,(12:14),R/W,
SML0TX,Reserved,0x5010222C,0,(15:15),R/W,
SML0TX,sml0tx_dma_mode,0x5010222C,0,(16:18),R/W,
SML0TX,Reserved,0x5010222C,0,(19:31),R/W,
SML0TX,sml0tx_idmux_sel0,0x50102230,0,(0:1),R/W,
SML0TX,sml0tx_idmux_sel1,0x50102230,0,(2:3),R/W,
SML0TX,sml0tx_idmux_sel2,0x50102230,0,(4:5),R/W,
SML0TX,sml0tx_idmux_sel3,0x50102230,0,(6:7),R/W,
SML0TX,sml0tx_idmux_sel4,0x50102230,0,(8:9),R/W,
SML0TX,sml0tx_idmux_sel5,0x50102230,0,(10:11),R/W,
SML0TX,sml0tx_idmux_sel6,0x50102230,0,(12:13),R/W,
SML0TX,sml0tx_idmux_sel7,0x50102230,0,(14:15),R/W,
SML0TX,sml0tx_idmux_sel8,0x50102230,0,(16:17),R/W,
SML0TX,sml0tx_idmux_sel9,0x50102230,0,(18:19),R/W,
SML0TX,sml0tx_idmux_sel10,0x50102230,0,(20:21),R/W,
SML0TX,sml0tx_idmux_sel11,0x50102230,0,(22:23),R/W,
SML0TX,sml0tx_idmux_sel12,0x50102230,0,(24:25),R/W,
SML0TX,sml0tx_idmux_sel13,0x50102230,0,(26:27),R/W,
SML0TX,sml0tx_idmux_sel14,0x50102230,0,(28:29),R/W,
SML0TX,sml0tx_idmux_sel15,0x50102230,0,(30:31),R/W,
SML0TX,sml0tx_idmux_sel16,0x50102234,0,(0:1),R/W,
SML0TX,Reserved,0x50102234,0,(2:31),R/W,
SML0TX,sml0tx_idmux_en,0x50102238,0,(0:16),R/W,
SML0TX,Reserved,0x50102238,0,(17:31),R/W,
SML0TX,sml0tx_odmux_out1_sel,0x5010223C,1,(0:7),R/W,
SML0TX,sml0tx_odmux_out2_sel,0x5010223C,1,(8:15),R/W,
SML0TX,sml0tx_odmux_out3_sel,0x5010223C,1,(16:23),R/W,
SML0TX,sml0tx_odmux_out4_sel,0x5010223C,1,(24:31),R/W,
SML0TX,spare_sml0tx_reg0,0x50102240,0,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg1,0x50102244,0,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg2,0x50102248,0,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg3,0x5010224C,0,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg4,0x50102250,0,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg5,0x50102254,0,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg6,0x50102258,65535,(0:31),R/W,Spare
SML0TX,spare_sml0tx_reg7,0x5010225C,65535,(0:31),R/W,Spare
SML0TX,Reserved,0x50102260,0,(0:31),R/W,
SML0TX,Reserved,0x50102264,0,(0:31),R/W,
SML0TX,spare_sml0tx_rdreg0,0x50102268,0,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg1,0x5010226C,0,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg2,0x50102270,0,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg3,0x50102274,0,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg4,0x50102278,0,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg5,0x5010227C,0,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg6,0x50102280,65535,(0:31),R,Spare
SML0TX,spare_sml0tx_rdreg7,0x50102284,65535,(0:31),R,Spare
SML0TX,Reserved,0x50102288,0,(0:31),R,
SML0TX,Reserved,0x5010228C,0,(0:31),R,
STDBY,pll_xobuffresfbctrl_1vs,0x5010A000,0,(0:0),R/W,xo buff res fb ctrl
STDBY,pll_xobuffresctrl_1vs,0x5010A000,0,(1:3),R/W,Controling current limmiting in xo buffer through a prog. resistor at supply and gnd  10 Ohms at '111' and 646 Ohms at '000'
STDBY,pll_xoextxobuffresctrl_1vs,0x5010A000,0,(4:6),R/W,Controling current limmiting in external xo buffer through a prog. resistor at supply and gnd  10 Ohms at '111' and 646 Ohms at '000'
STDBY,spare_stdby_romdyn0,0x5010A004,65535,(0:31),R/W,Spare
STDBY,spare_stdby_romdyn1,0x5010A008,65535,(0:31),R/W,Spare
STDBY,Reserved,0x5010A00C,0,(0:31),R/W,
STDBY,Reserved,0x5010A010,0,(0:31),R/W,
STDBY,rxctrl_bbagc_load_default_en,0x5010A014,1,(0:0),R/W,Enable Loading the BBAGC defaults once the Active power domain is entered until the wakeup of the DSP which shall de-assert this signal before starting the operation
STDBY,spare_stndby_bbagc_ld,0x5010A014,0,(1:7),R/W,
STDBY,spare_stndby_sml1,0x5010A014,0,(8:30),R/W,
STDBY,spare_stdby_romdyn2,0x5010A018,65535,(0:31),R/W,Spare
STDBY,spare_stdby_romdyn3,0x5010A01C,65535,(0:31),R/W,Spare
STDBY,Reserved,0x5010A020,0,(0:31),R/W,
STDBY,Reserved,0x5010A024,0,(0:31),R/W,
STDBY,pll_xoprescdutycyclectrl_1vs,0x5010A028,0,(0:1),R/W,Controling duty cycle of frequency doubler output in prescaler.
STDBY,pll_xopreschighdutycycleen_1vs,0x5010A028,0,(2:2),R/W,Enabling high duty cycle for frequency double in prescaler.
STDBY,Reserved,0x5010A028,0,(3:31),R/W,
STDBY,stdbyclkgen_wkup_rx_clk_div,0x5010A02C,0,(0:9),R/W,Wakeup-RX Clock Division
STDBY,stdbyclkgen_poll_timer_clk_div,0x5010A02C,0,(10:19),R/W,Polling Timer Clock Division
STDBY,stdbyclkgen_swp_clk_div,0x5010A02C,3,(20:22),R/W,SWP Clock Division
STDBY,stdbyclkgen_wkup_rx_clk_div_sel,0x5010A02C,0,(23:23),R/W,Wakeup-RX Clock Division
STDBY,stdbyclkgen_poll_timer_clk_div_sel,0x5010A02C,0,(24:24),R/W,Polling Timer Clock Division
STDBY,stdbyclkgen_wkup_rx_clk_div_bypass_align,0x5010A02C,1,(25:25),R/W,Alignment Bypasses
STDBY,stdbyclkgen_poll_timer_clk_div_bypass_align,0x5010A02C,1,(26:26),R/W,Alignment Bypasses
STDBY,stdbyclkgen_swp_clk_div_bypass_align,0x5010A02C,1,(27:27),R/W,Alignment Bypasses
STDBY,Reserved,0x5010A02C,0,(28:31),R/W,
STDBY,marker_cnt_en,0x5010A030,1,(0:0),R/W,Marker Counter Enable
STDBY,marker_period,0x5010A030,47,(1:10),R/W,Marker Counter Period
STDBY,Reserved,0x5010A030,0,(11:31),R/W,
STDBY,actvclkgen_tdc_interface_clk_div_bypass_align_0,0x5010A034,0,(0:0),R/W,Alignment Bypasses
STDBY,actvclkgen_vco_cal_clk_div_bypass_align_0,0x5010A034,0,(1:1),R/W,Alignment Bypasses
STDBY,actvclkgen_pll_adjust_clk_div_bypass_align_0,0x5010A034,0,(2:2),R/W,Alignment Bypasses
STDBY,actvclkgen_pll_pause_monitor_clk_div_bypass_align_0,0x5010A034,0,(3:3),R/W,Alignment Bypasses
STDBY,actvclkgen_dcoc_fc_clk_div_bypass_align_0,0x5010A034,0,(4:4),R/W,Alignment Bypasses
STDBY,actvclkgen_dcoc_2fc_clk_div_bypass_align_0,0x5010A034,0,(5:5),R/W,Alignment Bypasses
STDBY,actvclkgen_dcoc_fir_clk_div_bypass_align_0,0x5010A034,0,(6:6),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_deci_clk_div_bypass_align_0,0x5010A034,0,(7:7),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_adc_div2_clk_div_bypass_align_0,0x5010A034,0,(8:8),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_deci_op_clk_div_bypass_align_0,0x5010A034,0,(9:9),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_adc_op_clk_div_bypass_align_0,0x5010A034,0,(10:10),R/W,Alignment Bypasses
STDBY,actvclkgen_trgtphopt_clk_div_bypass_align_0,0x5010A034,0,(11:11),R/W,Alignment Bypasses
STDBY,actvclkgen_rx_lpf_bw_clk_div_bypass_align_0,0x5010A034,0,(12:12),R/W,Alignment Bypasses
STDBY,actvclkgen_rfagc_clk_div_bypass_align_0,0x5010A034,0,(13:13),R/W,Alignment Bypasses
STDBY,actvclkgen_pa_ctrl_clk_div_bypass_align_0,0x5010A034,0,(14:14),R/W,Alignment Bypasses
STDBY,actvclkgen_pa_ctrl_cdc_clk_div_bypass_align_0,0x5010A034,0,(15:15),R/W,Alignment Bypasses
STDBY,actvclkgen_tx_ldo_ctrl_clk_div_bypass_align_0,0x5010A034,0,(16:16),R/W,Alignment Bypasses
STDBY,actvclkgen_sml1_clk_div_bypass_align_0,0x5010A034,0,(17:17),R/W,Alignment Bypasses
STDBY,actvclkgen_gpadc_conv_clk_div_bypass_align_0,0x5010A034,1,(18:18),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_subsys_clk_div_bypass_align_0,0x5010A034,0,(19:19),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_root_clk_div_bypass_align_0,0x5010A034,0,(20:20),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_apb3_clk_div_bypass_align_0,0x5010A034,0,(21:21),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_apb2_clk_div_bypass_align_0,0x5010A034,0,(22:22),R/W,Alignment Bypasses
STDBY,actvclkgen_uart_root_clk_div_bypass_align_0,0x5010A034,0,(23:23),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_timer_ref_clk_div_bypass_align_0,0x5010A034,0,(24:24),R/W,Alignment Bypasses
STDBY,actvclkgen_cli_root_clk_div_bypass_align_0,0x5010A034,0,(25:25),R/W,Alignment Bypasses
STDBY,actvclkgen_adc_root_clk_div_bypass_align_0,0x5010A034,0,(26:26),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_clk_div_bypass_align_0,0x5010A034,0,(27:27),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_apb0_clk_div_bypass_align_0,0x5010A034,0,(28:28),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_apb1_clk_div_bypass_align_0,0x5010A034,0,(29:29),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_spi_clk_div_bypass_align_0,0x5010A034,0,(30:30),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_i2c_fclk_div_bypass_align_0,0x5010A034,0,(31:31),R/W,Alignment Bypasses
STDBY,actvclkgen_tdc_interface_clk_div_bypass_align_1,0x5010A038,0,(0:0),R/W,Alignment Bypasses
STDBY,actvclkgen_vco_cal_clk_div_bypass_align_1,0x5010A038,0,(1:1),R/W,Alignment Bypasses
STDBY,actvclkgen_pll_adjust_clk_div_bypass_align_1,0x5010A038,0,(2:2),R/W,Alignment Bypasses
STDBY,actvclkgen_pll_pause_monitor_clk_div_bypass_align_1,0x5010A038,0,(3:3),R/W,Alignment Bypasses
STDBY,actvclkgen_dcoc_fc_clk_div_bypass_align_1,0x5010A038,0,(4:4),R/W,Alignment Bypasses
STDBY,actvclkgen_dcoc_2fc_clk_div_bypass_align_1,0x5010A038,0,(5:5),R/W,Alignment Bypasses
STDBY,actvclkgen_dcoc_fir_clk_div_bypass_align_1,0x5010A038,0,(6:6),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_deci_clk_div_bypass_align_1,0x5010A038,0,(7:7),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_adc_div2_clk_div_bypass_align_1,0x5010A038,0,(8:8),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_deci_op_clk_div_bypass_align_1,0x5010A038,0,(9:9),R/W,Alignment Bypasses
STDBY,actvclkgen_bb_agc_adc_op_clk_div_bypass_align_1,0x5010A038,0,(10:10),R/W,Alignment Bypasses
STDBY,actvclkgen_trgtphopt_clk_div_bypass_align_1,0x5010A038,0,(11:11),R/W,Alignment Bypasses
STDBY,actvclkgen_rx_lpf_bw_clk_div_bypass_align_1,0x5010A038,0,(12:12),R/W,Alignment Bypasses
STDBY,actvclkgen_rfagc_clk_div_bypass_align_1,0x5010A038,0,(13:13),R/W,Alignment Bypasses
STDBY,actvclkgen_pa_ctrl_clk_div_bypass_align_1,0x5010A038,0,(14:14),R/W,Alignment Bypasses
STDBY,actvclkgen_pa_ctrl_cdc_clk_div_bypass_align_1,0x5010A038,0,(15:15),R/W,Alignment Bypasses
STDBY,actvclkgen_tx_ldo_ctrl_clk_div_bypass_align_1,0x5010A038,0,(16:16),R/W,Alignment Bypasses
STDBY,actvclkgen_sml1_clk_div_bypass_align_1,0x5010A038,0,(17:17),R/W,Alignment Bypasses
STDBY,actvclkgen_gpadc_conv_clk_div_bypass_align_1,0x5010A038,1,(18:18),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_subsys_clk_div_bypass_align_1,0x5010A038,0,(19:19),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_root_clk_div_bypass_align_1,0x5010A038,0,(20:20),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_apb3_clk_div_bypass_align_1,0x5010A038,0,(21:21),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_apb2_clk_div_bypass_align_1,0x5010A038,0,(22:22),R/W,Alignment Bypasses
STDBY,actvclkgen_uart_root_clk_div_bypass_align_1,0x5010A038,0,(23:23),R/W,Alignment Bypasses
STDBY,actvclkgen_dsp_timer_ref_clk_div_bypass_align_1,0x5010A038,0,(24:24),R/W,Alignment Bypasses
STDBY,actvclkgen_cli_root_clk_div_bypass_align_1,0x5010A038,0,(25:25),R/W,Alignment Bypasses
STDBY,actvclkgen_adc_root_clk_div_bypass_align_1,0x5010A038,0,(26:26),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_clk_div_bypass_align_1,0x5010A038,0,(27:27),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_apb0_clk_div_bypass_align_1,0x5010A038,0,(28:28),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_apb1_clk_div_bypass_align_1,0x5010A038,0,(29:29),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_spi_clk_div_bypass_align_1,0x5010A038,0,(30:30),R/W,Alignment Bypasses
STDBY,actvclkgen_mcu_i2c_fclk_div_bypass_align_1,0x5010A038,0,(31:31),R/W,Alignment Bypasses
STDBY,wkuprx_td_rfdet_colavo,0x5010A03C,0,(0:8),R/W,Duration between Start and detection
STDBY,wkuprx_ton_rfdet,0x5010A03C,0,(9:23),R/W,Ton Duration for RF Detection
STDBY,Reserved,0x5010A03C,0,(24:31),R/W,
STDBY,wkuprx_toff_rfdet,0x5010A040,0,(0:14),R/W,Toff Duration for RF Detection
STDBY,wkuprx_thrs1_rfdet,0x5010A040,0,(15:29),R/W,Programmable minimum threshold for RF detection
STDBY,Reserved,0x5010A040,0,(30:31),R/W,
STDBY,wkuprx_thrs2_rfdet,0x5010A044,0,(0:14),R/W,Programmable maximum threshold for RF detection
STDBY,Reserved,0x5010A044,0,(15:31),R/W,
STDBY,i2cwkup_add1,0x5010A048,0,(0:6),R/W,I2C Wakeup Address 1
STDBY,i2cwkup_add1_en,0x5010A048,0,(7:7),R/W,I2C Wakeup Address 1 Enable
STDBY,i2cwkup_add2,0x5010A048,0,(8:14),R/W,I2C Wakeup Address 2
STDBY,i2cwkup_add2_en,0x5010A048,0,(15:15),R/W,I2C Wakeup Address 2 Enable
STDBY,i2cwkup_add3,0x5010A048,0,(16:22),R/W,I2C Wakeup Address 3
STDBY,i2cwkup_add3_en,0x5010A048,0,(23:23),R/W,I2C Wakeup Address 3 Enable
STDBY,i2cwkup_add4,0x5010A048,0,(24:30),R/W,I2C Wakeup Address 4
STDBY,i2cwkup_add4_en,0x5010A048,0,(31:31),R/W,I2C Wakeup Address 4 Enable
STDBY,pll_lfvdden_1vh_stdby_img,0x5010A04C,0,(0:0),R/W,Standby Images
STDBY,pll_lflockdeten_1vh_stdby_img,0x5010A04C,0,(1:1),R/W,Standby Images
STDBY,pll_vcobiascoreen_1vh_stdby_img,0x5010A04C,0,(2:2),R/W,Standby Images
STDBY,pll_vcoen_1vh_stdby_img,0x5010A04C,0,(3:3),R/W,Standby Images
STDBY,pll_vcobiasvdden_1vh_stdby_img,0x5010A04C,0,(4:4),R/W,Standby Images
STDBY,pll_vcopdivvdden_1vh_stdby_img,0x5010A04C,0,(5:5),R/W,Standby Images
STDBY,pll_vcofbdivvdden_1vh_stdby_img,0x5010A04C,0,(6:6),R/W,Standby Images
STDBY,pll_vcocorevdden_1vh_stdby_img,0x5010A04C,0,(7:7),R/W,Standby Images
STDBY,pll_vcocfsbuffvdden_1vh_stdby_img,0x5010A04C,0,(8:8),R/W,Standby Images
STDBY,pll_pfdcpvdden_1vh_stdby_img,0x5010A04C,0,(9:9),R/W,Standby Images
STDBY,pll_pfden_1vh_stdby_img,0x5010A04C,0,(10:10),R/W,Standby Images
STDBY,pll_cpen_1vh_stdby_img,0x5010A04C,0,(11:11),R/W,Standby Images
STDBY,pll_1stpdivcorevdden_1vh_stdby_img,0x5010A04C,0,(12:12),R/W,Standby Images
STDBY,pll_2ndpdivvdden_1vh_stdby_img,0x5010A04C,0,(13:13),R/W,Standby Images
STDBY,pll_pdivoutbuffvdden_1vh_stdby_img,0x5010A04C,0,(14:14),R/W,Standby Images
STDBY,pll_1stpdiven_1vh_stdby_img,0x5010A04C,0,(15:15),R/W,Standby Images
STDBY,pll_fbdivsdvdden_1vh_stdby_img,0x5010A04C,0,(16:16),R/W,Standby Images
STDBY,pll_fbdivcorevdden_1vh_stdby_img,0x5010A04C,0,(17:17),R/W,Standby Images
STDBY,pll_pbpden_1vh_stdby_img,0x5010A04C,0,(18:18),R/W,Standby Images
STDBY,pll_xocorevdden_1vs_stdby_img,0x5010A04C,0,(19:19),R/W,Standby Images
STDBY,pll_xobuffsvdden_1vs_stdby_img,0x5010A04C,0,(20:20),R/W,Standby Images
STDBY,pll_xoprescaleren_1vs_stdby_img,0x5010A04C,0,(21:21),R/W,Standby Images
STDBY,trx_rxfeclkcmpen_1vh_stdby_img,0x5010A04C,0,(22:22),R/W,Standby Images
STDBY,trx_rxfethrshcmphen_1vh_stdby_img,0x5010A04C,0,(23:23),R/W,Standby Images
STDBY,trx_rxfethrshcmpmen_1vh_stdby_img,0x5010A04C,0,(24:24),R/W,Standby Images
STDBY,trx_rxfethrshcmplen_1vh_stdby_img,0x5010A04C,0,(25:25),R/W,Standby Images
STDBY,trx_rxferefdacmen_1vh_stdby_img,0x5010A04C,0,(26:26),R/W,Standby Images
STDBY,trx_rxferefdachen_1vh_stdby_img,0x5010A04C,0,(27:27),R/W,Standby Images
STDBY,trx_rxferefdaclen_1vh_stdby_img,0x5010A04C,0,(28:28),R/W,Standby Images
STDBY,rfagcen_1vh_stdby_img,0x5010A04C,0,(29:29),R/W,Standby Images
STDBY,trx_rxclkgnen_1vs_stdby_img,0x5010A04C,0,(30:30),R/W,Standby Images
STDBY,trx_rxcmbfen_1vh_stdby_img,0x5010A04C,0,(31:31),R/W,Standby Images
STDBY,trx_rxmxren_1vh_stdby_img,0x5010A050,0,(0:0),R/W,Standby Images
STDBY,trx_rxmxrien_1vh_stdby_img,0x5010A050,0,(1:1),R/W,Standby Images
STDBY,trx_rxmxrqen_1vh_stdby_img,0x5010A050,0,(2:2),R/W,Standby Images
STDBY,trx_rxibbaen_1vh_stdby_img,0x5010A050,0,(3:3),R/W,Standby Images
STDBY,trx_rxqbbaen_1vh_stdby_img,0x5010A050,0,(4:4),R/W,Standby Images
STDBY,trx_adcrefbfen_1vh_stdby_img,0x5010A050,0,(5:5),R/W,Standby Images
STDBY,trx_rxpien_1vh_stdby_img,0x5010A050,0,(6:6),R/W,Standby Images
STDBY,trx_txpien_1vh_stdby_img,0x5010A050,0,(7:7),R/W,Standby Images
STDBY,trx_rxiadcen_1vh_stdby_img,0x5010A050,0,(8:8),R/W,Standby Images
STDBY,trx_rxqadcen_1vh_stdby_img,0x5010A050,0,(9:9),R/W,Standby Images
STDBY,trx_rxicdacen_1vh_stdby_img,0x5010A050,0,(10:10),R/W,Standby Images
STDBY,trx_rxifdacen_1vh_stdby_img,0x5010A050,0,(11:11),R/W,Standby Images
STDBY,trx_rxqcdacen_1vh_stdby_img,0x5010A050,0,(12:12),R/W,Standby Images
STDBY,trx_rxqfdacen_1vh_stdby_img,0x5010A050,0,(13:13),R/W,Standby Images
STDBY,trx_abpden_1vh_stdby_img,0x5010A050,0,(14:14),R/W,Standby Images
STDBY,trx_abpdoffsetdacen_1vh_stdby_img,0x5010A050,0,(15:15),R/W,Standby Images
STDBY,dc_dc_en_stdby_img,0x5010A050,0,(16:16),R/W,Standby Images
STDBY,ext_clk_request_stdby_img,0x5010A050,0,(17:17),R/W,Standby Images
STDBY,pwrctrl2spares_1vs_stdby_img,0x5010A050,0,(18:21),R/W,Standby Images
STDBY,pwrctrl3spares_1vs_stdby_img,0x5010A050,0,(22:25),R/W,Standby Images
STDBY,pll_xoen_1vs_stdby_img,0x5010A050,0,(26:26),R/W,Standby Images
STDBY,pll_xobypassen_1vs_stdby_img,0x5010A050,0,(27:27),R/W,Standby Images
STDBY,pll_xobiasen_1vs_stdby_img,0x5010A050,0,(28:28),R/W,Standby Images
STDBY,pll_xobuffen_1vs_stdby_img,0x5010A050,0,(29:29),R/W,Standby Images
STDBY,pll_xopllen_1vs_stdby_img,0x5010A050,0,(30:30),R/W,Standby Images
STDBY,pll_xotdcen_1vs_stdby_img,0x5010A050,0,(31:31),R/W,Standby Images
STDBY,pll_xopostdiven_1vs_stdby_img,0x5010A054,0,(0:0),R/W,Standby Images
STDBY,pll_xoprescmuxctrl_1vs_stdby_img,0x5010A054,0,(1:2),R/W,Standby Images
STDBY,pll_lfvdden_1vh_actvidle_img,0x5010A054,0,(3:3),R/W,Active Idle Images
STDBY,pll_lflockdeten_1vh_actvidle_img,0x5010A054,0,(4:4),R/W,Active Idle Images
STDBY,pll_vcobiascoreen_1vh_actvidle_img,0x5010A054,0,(5:5),R/W,Active Idle Images
STDBY,pll_vcoen_1vh_actvidle_img,0x5010A054,0,(6:6),R/W,Active Idle Images
STDBY,pll_vcobiasvdden_1vh_actvidle_img,0x5010A054,0,(7:7),R/W,Active Idle Images
STDBY,pll_vcopdivvdden_1vh_actvidle_img,0x5010A054,0,(8:8),R/W,Active Idle Images
STDBY,pll_vcofbdivvdden_1vh_actvidle_img,0x5010A054,0,(9:9),R/W,Active Idle Images
STDBY,pll_vcocorevdden_1vh_actvidle_img,0x5010A054,0,(10:10),R/W,Active Idle Images
STDBY,pll_vcocfsbuffvdden_1vh_actvidle_img,0x5010A054,0,(11:11),R/W,Active Idle Images
STDBY,pll_pfdcpvdden_1vh_actvidle_img,0x5010A054,0,(12:12),R/W,Active Idle Images
STDBY,pll_pfden_1vh_actvidle_img,0x5010A054,0,(13:13),R/W,Active Idle Images
STDBY,pll_cpen_1vh_actvidle_img,0x5010A054,0,(14:14),R/W,Active Idle Images
STDBY,pll_1stpdivcorevdden_1vh_actvidle_img,0x5010A054,0,(15:15),R/W,Active Idle Images
STDBY,pll_2ndpdivvdden_1vh_actvidle_img,0x5010A054,0,(16:16),R/W,Active Idle Images
STDBY,pll_pdivoutbuffvdden_1vh_actvidle_img,0x5010A054,0,(17:17),R/W,Active Idle Images
STDBY,pll_1stpdiven_1vh_actvidle_img,0x5010A054,0,(18:18),R/W,Active Idle Images
STDBY,pll_fbdivsdvdden_1vh_actvidle_img,0x5010A054,0,(19:19),R/W,Active Idle Images
STDBY,pll_fbdivcorevdden_1vh_actvidle_img,0x5010A054,0,(20:20),R/W,Active Idle Images
STDBY,pll_pbpden_1vh_actvidle_img,0x5010A054,0,(21:21),R/W,Active Idle Images
STDBY,pll_xocorevdden_1vs_actvidle_img,0x5010A054,0,(22:22),R/W,Active Idle Images
STDBY,pll_xobuffsvdden_1vs_actvidle_img,0x5010A054,0,(23:23),R/W,Active Idle Images
STDBY,pll_xoprescaleren_1vs_actvidle_img,0x5010A054,0,(24:24),R/W,Active Idle Images
STDBY,trx_rxfeclkcmpen_1vh_actvidle_img,0x5010A054,0,(25:25),R/W,Active Idle Images
STDBY,trx_rxfethrshcmphen_1vh_actvidle_img,0x5010A054,0,(26:26),R/W,Active Idle Images
STDBY,trx_rxfethrshcmpmen_1vh_actvidle_img,0x5010A054,0,(27:27),R/W,Active Idle Images
STDBY,trx_rxfethrshcmplen_1vh_actvidle_img,0x5010A054,0,(28:28),R/W,Active Idle Images
STDBY,trx_rxferefdacmen_1vh_actvidle_img,0x5010A054,0,(29:29),R/W,Active Idle Images
STDBY,trx_rxferefdachen_1vh_actvidle_img,0x5010A054,0,(30:30),R/W,Active Idle Images
STDBY,trx_rxferefdaclen_1vh_actvidle_img,0x5010A054,0,(31:31),R/W,Active Idle Images
STDBY,rfagcen_1vh_actvidle_img,0x5010A058,0,(0:0),R/W,Active Idle Images
STDBY,trx_rxclkgnen_1vs_actvidle_img,0x5010A058,0,(1:1),R/W,Active Idle Images
STDBY,trx_rxcmbfen_1vh_actvidle_img,0x5010A058,0,(2:2),R/W,Active Idle Images
STDBY,trx_rxmxren_1vh_actvidle_img,0x5010A058,0,(3:3),R/W,Active Idle Images
STDBY,trx_rxmxrien_1vh_actvidle_img,0x5010A058,0,(4:4),R/W,Active Idle Images
STDBY,trx_rxmxrqen_1vh_actvidle_img,0x5010A058,0,(5:5),R/W,Active Idle Images
STDBY,trx_rxibbaen_1vh_actvidle_img,0x5010A058,0,(6:6),R/W,Active Idle Images
STDBY,trx_rxqbbaen_1vh_actvidle_img,0x5010A058,0,(7:7),R/W,Active Idle Images
STDBY,trx_adcrefbfen_1vh_actvidle_img,0x5010A058,0,(8:8),R/W,Active Idle Images
STDBY,trx_rxpien_1vh_actvidle_img,0x5010A058,0,(9:9),R/W,Active Idle Images
STDBY,trx_txpien_1vh_actvidle_img,0x5010A058,0,(10:10),R/W,Active Idle Images
STDBY,trx_rxiadcen_1vh_actvidle_img,0x5010A058,0,(11:11),R/W,Active Idle Images
STDBY,trx_rxqadcen_1vh_actvidle_img,0x5010A058,0,(12:12),R/W,Active Idle Images
STDBY,trx_rxicdacen_1vh_actvidle_img,0x5010A058,0,(13:13),R/W,Active Idle Images
STDBY,trx_rxifdacen_1vh_actvidle_img,0x5010A058,0,(14:14),R/W,Active Idle Images
STDBY,trx_rxqcdacen_1vh_actvidle_img,0x5010A058,0,(15:15),R/W,Active Idle Images
STDBY,trx_rxqfdacen_1vh_actvidle_img,0x5010A058,0,(16:16),R/W,Active Idle Images
STDBY,trx_abpden_1vh_actvidle_img,0x5010A058,0,(17:17),R/W,Active Idle Images
STDBY,trx_abpdoffsetdacen_1vh_actvidle_img,0x5010A058,0,(18:18),R/W,Active Idle Images
STDBY,dc_dc_en_actvidle_img,0x5010A058,0,(19:19),R/W,Active Idle Images
STDBY,ext_clk_request_actvidle_img,0x5010A058,0,(20:20),R/W,Active Idle Images
STDBY,pwrctrl2spares_1vs_actvidle_img,0x5010A058,0,(21:24),R/W,Active Idle Images
STDBY,Reserved,0x5010A058,0,(25:25),R/W,
STDBY,pwrctrl3spares_1vs_actvidle_img,0x5010A058,0,(26:29),R/W,Active Idle Images
STDBY,pll_xoen_1vs_actvidle_img,0x5010A058,0,(30:30),R/W,Active Idle Images
STDBY,pll_xobypassen_1vs_actvidle_img,0x5010A058,0,(31:31),R/W,Active Idle Images
STDBY,pll_xobiasen_1vs_actvidle_img,0x5010A05C,0,(0:0),R/W,Active Idle Images
STDBY,pll_xobuffen_1vs_actvidle_img,0x5010A05C,0,(1:1),R/W,Active Idle Images
STDBY,pll_xopllen_1vs_actvidle_img,0x5010A05C,0,(2:2),R/W,Active Idle Images
